ID,Site number,Site name,Reference,Genus species,Family,Order,Name_orig,TaxonGroup,woody_non-woody,Growth form,DecidEver (woody only),Compound_Simple,Leaf size (cm2),Whole leaf size (cm2),Country,Latitude,Longitude,Elevation (m),MAT,Tgs,TCM,TCMgs,TWM,MAP,PPTgs,cvPPT,MIann,MIgs,ETq,ETqgs,RADann,RADgs,RHann,RHgs
209,538,Royer_HF,Royer et al 2005 Am J Bot,Quercus alba,Fagaceae,Fagales,Quercus alba,angio,woody,Tree,D,S,109.91,109.91,United States,42.495,-74.138,300,7.20,14.33,-7.02,6.58,20.28,1070.00,673.00,48.21,1.03,0.76,1033.94,891.35,175.00,131.28,69.37,69.31
213,538,Royer_HF,Royer et al 2005 Am J Bot,Quercus rubra,Fagaceae,Fagales,Quercus rubra,angio,woody,Tree,D,S,79.47,79.47,United States,42.495,-74.138,300,7.20,14.33,-7.02,6.58,20.28,1070.00,673.00,48.21,1.03,0.76,1033.94,891.35,175.00,131.28,69.37,69.31
218,538,Royer_HF,Royer et al 2005 Am J Bot,Rhododendron prinophyllum,Ericaceae,Ericales,Rhododendron prinophyllum (roseum),angio,woody,Shrub,D,S,7.58,7.58,United States,42.495,-74.138,300,7.20,14.33,-7.02,6.58,20.28,1070.00,673.00,48.21,1.03,0.76,1033.94,891.35,175.00,131.28,69.37,69.31
221,538,Royer_HF,Royer et al 2005 Am J Bot,Vaccinium corymbosum,Ericaceae,Ericales,Vaccinium corymbosum,angio,woody,Shrub,D,S,17.32,17.32,United States,42.495,-74.138,300,7.20,14.33,-7.02,6.58,20.28,1070.00,673.00,48.21,1.03,0.76,1033.94,891.35,175.00,131.28,69.37,69.31
227,538,Royer_HF,Royer et al 2005 Am J Bot,Viburnum recognitum,Adoxaceae,Dipsacales,Viburnum recognitum,angio,woody,Shrub,D,S,42.35,42.35,United States,42.495,-74.138,300,7.20,14.33,-7.02,6.58,20.28,1070.00,673.00,48.21,1.03,0.76,1033.94,891.35,175.00,131.28,69.37,69.31
236,540,Royer_HP,Royer et al 2005 Am J Bot,Acer pensylvanicum,Sapindaceae,Sapindales,Acer pensylvanicum,angio,woody,Tree,D,S,169.63,169.63,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
239,540,Royer_HP,Royer et al 2005 Am J Bot,Acer rubrum,Sapindaceae,Sapindales,Acer rubrum,angio,woody,Tree,D,S,43.36,43.36,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
242,540,Royer_HP,Royer et al 2005 Am J Bot,Acer saccharum,Sapindaceae,Sapindales,Acer saccharum,angio,woody,Tree,D,S,34.63,34.63,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
245,540,Royer_HP,Royer et al 2005 Am J Bot,Betula alleghaniensis,Betulaceae,Fagales,Betula alleghaniensis (lutea),angio,woody,Tree,D,S,16.53,16.53,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
248,540,Royer_HP,Royer et al 2005 Am J Bot,Betula papyrifera,Betulaceae,Fagales,Betula papyrifera,angio,woody,Tree,D,S,5.66,5.66,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
249,540,Royer_HP,Royer et al 2005 Am J Bot,Betula populifolia,Betulaceae,Fagales,Betula populifolia,angio,woody,Tree,D,S,8.87,8.87,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
252,540,Royer_HP,Royer et al 2005 Am J Bot,Carpinus caroliniana,Betulaceae,Fagales,Carpinus caroliniana,angio,woody,Tree,D,S,25.38,25.38,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
253,540,Royer_HP,Royer et al 2005 Am J Bot,Carya ovata,Juglandaceae,Fagales,Carya ovata,angio,woody,Tree,D,C,60.87,,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
256,540,Royer_HP,Royer et al 2005 Am J Bot,Fagus grandifolia,Fagaceae,Fagales,Fagus grandifolia,angio,woody,Tree,D,S,27.95,27.95,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
259,540,Royer_HP,Royer et al 2005 Am J Bot,Fraxinus americana,Oleaceae,Lamiales,Fraxinus americana,angio,woody,Tree,D,C,18.31,,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
262,540,Royer_HP,Royer et al 2005 Am J Bot,Fraxinus pennsylvanica,Oleaceae,Lamiales,Fraxinus pennsylvanica,angio,woody,Tree,D,C,44.87,,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
265,540,Royer_HP,Royer et al 2005 Am J Bot,Hamamelis virginiana,Hamamelidaceae,Saxifragales,Hamamelis virginiana,angio,woody,Shrub,D,S,37.88,37.88,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
268,540,Royer_HP,Royer et al 2005 Am J Bot,Ostrya virginiana,Betulaceae,Fagales,Ostrya virginiana,angio,woody,Tree,D,S,23.28,23.28,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
271,540,Royer_HP,Royer et al 2005 Am J Bot,Populus tremuloides,Salicaceae,Malpighiales,Populus tremuloides,angio,woody,Tree,D,S,13.48,13.48,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
274,540,Royer_HP,Royer et al 2005 Am J Bot,Prunus serotina,Rosaceae,Rosales,Prunus serotina,angio,woody,Tree,D,S,18.52,18.52,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
277,540,Royer_HP,Royer et al 2005 Am J Bot,Quercus rubra,Fagaceae,Fagales,Quercus rubra,angio,woody,Tree,D,S,28.82,28.82,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
278,540,Royer_HP,Royer et al 2005 Am J Bot,Salix discolor,Salicaceae,Malpighiales,Salix discolor,angio,woody,Tree,D,S,15.26,15.26,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
281,540,Royer_HP,Royer et al 2005 Am J Bot,Sambucus pubens,Adoxaceae,Dipsacales,Sambucus pubens,angio,woody,Shrub,D,C,23.1,,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
284,540,Royer_HP,Royer et al 2005 Am J Bot,Tilia americana,Malvaceae,Malvales,Tilia americana,angio,woody,Tree,D,S,130.01,130.01,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
286,540,Royer_HP,Royer et al 2005 Am J Bot,Ulmus americana,Ulmaceae,Rosales,Ulmus americana,angio,woody,Tree,D,S,43.11,43.11,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
289,540,Royer_HP,Royer et al 2005 Am J Bot,Vaccinium sp289,Ericaceae,Ericales,Vaccinium sp,angio,woody,Shrub,D,S,4.85,4.85,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
292,540,Royer_HP,Royer et al 2005 Am J Bot,Viburnum sp292,Adoxaceae,Dipsacales,Viburnum opulus (?trilobum),angio,woody,Shrub,D,S,16.16,16.16,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
295,540,Royer_HP,Royer et al 2005 Am J Bot,Viburnum sp295,Adoxaceae,Dipsacales,Viburnum sp,angio,woody,Shrub,D,S,38.11,38.11,United States,42.510,-74.138,505,7.60,14.58,-6.23,6.77,20.47,880.00,766.00,47.13,0.87,0.87,1016.37,878.30,173.20,130.02,69.90,69.80
298,541,Royer_IES,Royer et al 2005 Am J Bot,Acer negundo,Sapindaceae,Sapindales,Acer negundo,angio,woody,Tree,D,C,18.47,,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
301,541,Royer_IES,Royer et al 2005 Am J Bot,Acer pensylvanicum,Sapindaceae,Sapindales,Acer pensylvanicum,angio,woody,Tree,D,S,122.05,122.05,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
304,541,Royer_IES,Royer et al 2005 Am J Bot,Acer rubrum,Sapindaceae,Sapindales,Acer rubrum,angio,woody,Tree,D,S,40.63,40.63,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
307,541,Royer_IES,Royer et al 2005 Am J Bot,Acer saccharum,Sapindaceae,Sapindales,Acer saccharum,angio,woody,Tree,D,S,97.23,97.23,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
310,541,Royer_IES,Royer et al 2005 Am J Bot,Betula lenta,Betulaceae,Fagales,Betula lenta,angio,woody,Tree,D,S,31.32,31.32,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
313,541,Royer_IES,Royer et al 2005 Am J Bot,Betula populifolia,Betulaceae,Fagales,Betula populifolia,angio,woody,Tree,D,S,12.67,12.67,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
316,541,Royer_IES,Royer et al 2005 Am J Bot,Carpinus caroliniana,Betulaceae,Fagales,Carpinus caroliniana,angio,woody,Tree,D,S,21.33,21.33,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
319,541,Royer_IES,Royer et al 2005 Am J Bot,Carya glabra,Juglandaceae,Fagales,Carya glabra,angio,woody,Tree,D,C,30.47,,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
322,541,Royer_IES,Royer et al 2005 Am J Bot,Carya alba,Juglandaceae,Fagales,Carya tomentosa,angio,woody,Tree,D,C,69.94,,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
325,541,Royer_IES,Royer et al 2005 Am J Bot,Cornus florida,Cornaceae,Cornales,Cornus florida,angio,woody,Tree,D,S,32.04,32.04,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
328,541,Royer_IES,Royer et al 2005 Am J Bot,Cornus amomum subsp. obliqua,Cornaceae,Cornales,Cornus obliqua,angio,woody,Shrub,D,S,8.49,8.49,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
331,541,Royer_IES,Royer et al 2005 Am J Bot,Fagus grandifolia,Fagaceae,Fagales,Fagus grandifolia,angio,woody,Tree,D,S,41.2,41.2,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
334,541,Royer_IES,Royer et al 2005 Am J Bot,Fraxinus sp334,Oleaceae,Lamiales,Fraxinus sp #1,angio,woody,Tree,D,C,47.53,,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
337,541,Royer_IES,Royer et al 2005 Am J Bot,Fraxinus sp337,Oleaceae,Lamiales,Fraxinus sp #2,angio,woody,Tree,D,C,38.67,,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
340,541,Royer_IES,Royer et al 2005 Am J Bot,Hamamelis virginiana,Hamamelidaceae,Saxifragales,Hamamelis virginiana,angio,woody,Shrub,D,S,80.78,80.78,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
343,541,Royer_IES,Royer et al 2005 Am J Bot,Ilex verticillata,Aquifoliaceae,Aquifoliales,Ilex verticillata,angio,woody,Shrub,D,S,11.87,11.87,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
346,541,Royer_IES,Royer et al 2005 Am J Bot,Juglans nigra,Juglandaceae,Fagales,Juglans nigra,angio,woody,Tree,D,C,22.93,,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
349,541,Royer_IES,Royer et al 2005 Am J Bot,Liriodendron tulipifera,Magnoliaceae,Magnoliales,Liriodendron tulipifera,angio,woody,Tree,D,S,163.76,163.76,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
352,541,Royer_IES,Royer et al 2005 Am J Bot,Ostrya virginiana,Betulaceae,Fagales,Ostrya virginiana,angio,woody,Tree,D,S,26.11,26.11,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
355,541,Royer_IES,Royer et al 2005 Am J Bot,Platanus occidentalis,Platanaceae,Proteales,Platanus occidentalis,angio,woody,Tree,D,S,216.56,216.56,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
357,541,Royer_IES,Royer et al 2005 Am J Bot,Populus grandidentata,Salicaceae,Malpighiales,Populus grandidentata,angio,woody,Tree,D,S,45.34,45.34,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
360,541,Royer_IES,Royer et al 2005 Am J Bot,Populus tremuloides,Salicaceae,Malpighiales,Populus tremuloides,angio,woody,Tree,D,S,20.62,20.62,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
363,541,Royer_IES,Royer et al 2005 Am J Bot,Prunus serotina,Rosaceae,Rosales,Prunus serotina,angio,woody,Tree,D,S,20.21,20.21,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
366,541,Royer_IES,Royer et al 2005 Am J Bot,Quercus alba,Fagaceae,Fagales,Quercus alba,angio,woody,Tree,D,S,45.66,45.66,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
369,541,Royer_IES,Royer et al 2005 Am J Bot,Quercus michauxii,Fagaceae,Fagales,Quercus prinus,angio,woody,Tree,D,S,86.88,86.88,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
372,541,Royer_IES,Royer et al 2005 Am J Bot,Quercus rubra,Fagaceae,Fagales,Quercus rubra,angio,woody,Tree,D,S,66.55,66.55,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
375,541,Royer_IES,Royer et al 2005 Am J Bot,Robinia sp375,Fabaceae,Fabales,Robinia sp,angio,woody,Tree,D,C,6.66,,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
378,541,Royer_IES,Royer et al 2005 Am J Bot,Salix lucida,Salicaceae,Malpighiales,Salix lucida,angio,woody,Shrub,D,S,4.89,4.89,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
381,541,Royer_IES,Royer et al 2005 Am J Bot,Sassafras albidum,Lauraceae,Laurales,Sassafras albidum,angio,woody,Tree,D,S,65.58,65.58,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
384,541,Royer_IES,Royer et al 2005 Am J Bot,Tilia americana,Malvaceae,Malvales,Tilia americana,angio,woody,Tree,D,S,114.15,114.15,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
387,541,Royer_IES,Royer et al 2005 Am J Bot,Ulmus americana,Ulmaceae,Rosales,Ulmus americana,angio,woody,Tree,D,S,28.73,28.73,United States,41.800,-73.750,75,9.50,14.93,-4.04,5.26,21.96,1090.00,755.00,51.71,1.02,0.80,1073.34,945.48,180.87,141.72,67.53,68.25
390,533,Royer_CP,Royer et al 2005 Am J Bot,Acer rubrum,Sapindaceae,Sapindales,Acer rubrum,angio,woody,Tree,D,S,27.71,27.71,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
393,533,Royer_CP,Royer et al 2005 Am J Bot,Acer saccharum,Sapindaceae,Sapindales,Acer saccharum,angio,woody,Tree,D,S,40.72,40.72,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
396,533,Royer_CP,Royer et al 2005 Am J Bot,Betula alleghaniensis,Betulaceae,Fagales,Betula alleghaniensis (lutea),angio,woody,Tree,D,S,28.5,28.5,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
399,533,Royer_CP,Royer et al 2005 Am J Bot,Betula lenta,Betulaceae,Fagales,Betula lenta,angio,woody,Tree,D,S,44.42,44.42,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
402,533,Royer_CP,Royer et al 2005 Am J Bot,(u_Betulaceae sp402,Betulaceae,Fagales,Betulaceae,angio,woody,Tree,D,S,35.52,35.52,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
405,533,Royer_CP,Royer et al 2005 Am J Bot,Carpinus caroliniana,Betulaceae,Fagales,Carpinus caroliniana,angio,woody,Tree,D,S,26.76,26.76,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
408,533,Royer_CP,Royer et al 2005 Am J Bot,Carya glabra,Juglandaceae,Fagales,Carya glabra,angio,woody,Tree,D,C,34.06,,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
411,533,Royer_CP,Royer et al 2005 Am J Bot,Carya alba,Juglandaceae,Fagales,Carya tomentosa,angio,woody,Tree,D,C,54.79,,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
414,533,Royer_CP,Royer et al 2005 Am J Bot,Cornus florida,Cornaceae,Cornales,Cornus florida,angio,woody,Tree,D,S,28.42,28.42,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
417,533,Royer_CP,Royer et al 2005 Am J Bot,Fagus grandifolia,Fagaceae,Fagales,Fagus grandifolia,angio,woody,Tree,D,S,51.6,51.6,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
420,533,Royer_CP,Royer et al 2005 Am J Bot,Fraxinus americana,Oleaceae,Lamiales,Fraxinus americana,angio,woody,Tree,D,C,31.22,,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
423,533,Royer_CP,Royer et al 2005 Am J Bot,Hamamelis virginiana,Hamamelidaceae,Saxifragales,Hamamelis virginiana,angio,woody,Shrub,D,S,47.87,47.87,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
426,533,Royer_CP,Royer et al 2005 Am J Bot,Ilex verticillata,Aquifoliaceae,Aquifoliales,Ilex verticillata,angio,woody,Shrub,D,S,9.69,9.69,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
429,533,Royer_CP,Royer et al 2005 Am J Bot,Kalmia latifolia,Ericaceae,Ericales,Kalmia latifolia,angio,woody,Tree,E,S,5.28,5.28,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
432,533,Royer_CP,Royer et al 2005 Am J Bot,Lindera benzoin,Lauraceae,Laurales,Lindera benzoin,angio,woody,Shrub,D,S,36.01,36.01,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
435,533,Royer_CP,Royer et al 2005 Am J Bot,Liriodendron tulipifera,Magnoliaceae,Magnoliales,Liriodendron tulipifera,angio,woody,Tree,D,S,50.14,50.14,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
438,533,Royer_CP,Royer et al 2005 Am J Bot,Nyssa sylvatica,Nyssaceae,Cornales,Nyssa sylvatica,angio,woody,Tree,D,S,30.67,30.67,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
441,533,Royer_CP,Royer et al 2005 Am J Bot,Ostrya virginiana,Betulaceae,Fagales,Ostrya virginiana,angio,woody,Tree,D,S,18.1,18.1,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
444,533,Royer_CP,Royer et al 2005 Am J Bot,Populus grandidentata,Salicaceae,Malpighiales,Populus grandidentata,angio,woody,Tree,D,S,39.62,39.62,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
447,533,Royer_CP,Royer et al 2005 Am J Bot,Quercus alba,Fagaceae,Fagales,Quercus alba,angio,woody,Tree,D,S,64.58,64.58,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
450,533,Royer_CP,Royer et al 2005 Am J Bot,Quercus michauxii,Fagaceae,Fagales,Quercus prinus,angio,woody,Tree,D,S,58.5,58.5,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
453,533,Royer_CP,Royer et al 2005 Am J Bot,Quercus velutina,Fagaceae,Fagales,Quercus velutina,angio,woody,Tree,D,S,42.7,42.7,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
456,533,Royer_CP,Royer et al 2005 Am J Bot,Rhododendron periclymenoides,Ericaceae,Ericales,Rhododendron periclymenoides (nudiflorum),angio,woody,Shrub,D,S,13.16,13.16,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
459,533,Royer_CP,Royer et al 2005 Am J Bot,Rhododendron sp459,Ericaceae,Ericales,Rhododendron sp,angio,woody,Shrub,D,S,17.21,17.21,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
462,533,Royer_CP,Royer et al 2005 Am J Bot,Sassafras albidum,Lauraceae,Laurales,Sassafras albidum,angio,woody,Tree,D,S,57.35,57.35,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
465,533,Royer_CP,Royer et al 2005 Am J Bot,Vaccinium corymbosum,Ericaceae,Ericales,Vaccinium corymbosum,angio,woody,Shrub,D,S,12.94,12.94,United States,41.530,-72.744,12,10.20,15.55,-3.05,6.35,22.75,1210.00,877.00,54.17,1.08,0.90,1116.12,976.63,185.63,144.63,67.75,69.01
