Woody,Growth,Compound,MAR,Whole_MAR,Latitude,Longitude,MAT,MAP,Site number,Name_orig
woody,Tree,C,22.57,22.57,-16.25,34.75,25.9,751,208,Archidendron muellerianum
woody,Palm,C,17.08,17.08,-16.25,34.75,25.9,751,208,Archontophoenix cunninghamiana
woody,Tree,C,6.43,6.43,-16.25,34.75,25.9,751,208,Argyrodendron (Heritiera) trifoliolatum
non-woody,Fern,C,20.25,,-16.25,34.75,25.9,751,208,Arthropteris tenella
woody,Tree,C,21.45,,-16.25,34.75,25.9,751,208,Arytera distylis
woody,Tree,C,10.24,10.24,-16.25,34.75,25.9,751,208,Arytera divaricata
non-woody,Fern,S,2.02,2.02,-16.25,34.75,25.9,751,208,Asplenium australasicum
woody,Tree,C,7.31,7.31,-16.25,34.75,25.9,751,208,Atalaya multiflora
woody,Tree,S,45.45,,-16.25,34.75,25.9,751,208,Atractocarpus chartaceus
woody,Tree,S,33.76,33.76,-16.25,34.75,25.9,751,208,Auranticarpa rhombifolia
woody,Tree,S,0.07,,-16.25,34.75,25.9,751,208,Austromyrtus (Gossia) acmenoides
woody,Tree,S,1,1,-16.25,34.75,25.9,751,208,Austromyrtus (Gossia) bidwillii
woody,Tree,S,6.31,,-16.25,34.75,25.9,751,208,Austromyrtus (Gossia) hillii
woody,Shrub,S,107.26,107.26,-16.25,34.75,25.9,751,208,Austromyrtus dulcis
woody,Liana,C,6.44,6.44,-16.25,34.75,25.9,751,208,Austroneesia glabristyla
woody,Liana,C,21.68,21.68,-16.25,34.75,25.9,751,208,Austrosteenisia blackii
woody,Tree,S,1.03,,-16.25,34.75,25.9,751,208,Baloghia inophylla
woody,Tree,S,17.69,,-16.25,34.75,25.9,751,208,Beilschmedia elliptica
woody,Tree,S,6.04,6.04,-16.25,34.75,25.9,751,208,Beilschmedia obtusifolia
non-woody,Fern,C,12.15,,-16.25,34.75,25.9,751,208,Blechnum cartilagineum
woody,Tree,C,8.75,,-16.25,34.75,25.9,751,208,Bosistoa pentacocca
woody,Tree,S,15.85,,-16.25,34.75,25.9,751,208,Brachychiton acerifolius
woody,Tree,S,4.8,,-16.25,34.75,25.9,751,208,Brachychiton discolor
woody,Shrub,S,3.92,3.92,-16.25,34.75,25.9,751,208,Breynia oblongifolia
woody,Tree,S,1.71,,-7.83,36.92,25,2000,208,Bridelia exaltata
woody,Liana,C,1.63,,-7.83,36.92,25,2000,208,Caesalpinia subtropica
woody,Palm,C,0.48,,-7.83,36.92,25,2000,208,Calamus muelleri
non-woody,Herb,S,60.04,60.04,-7.83,36.92,25,2000,208,Calanthe triplicata
woody,Liana,C,43.42,,-7.83,36.92,25,2000,208,Callerya megasperma
woody,Tree,C,211.44,211.44,-7.83,36.92,25,2000,208,Canarium australasicum
woody,Tree,S,108.46,108.46,-7.83,36.92,25,2000,208,Canthium lamprophyllum
woody,Tree,S,58.99,58.99,-7.83,36.92,25,2000,208,Capparis arborea
woody,Shrub,S,76.51,76.51,-7.83,36.92,25,2000,208,Carrisa ovata
woody,Liana,S,17.35,17.35,-7.83,36.92,25,2000,208,Carronia multisepala
woody,Tree,S,0.37,,-7.83,36.92,25,2000,208,Casearia multinervosa
woody,Tree,C,52.21,52.21,-7.83,36.92,25,2000,208,Castanospermum australe
woody,Tree,C,111.06,111.06,-7.83,36.92,25,2000,208,Castanospora alphandii
woody,Liana,C,14.23,,-7.83,36.92,25,2000,208,Cayratia acris
non-woody,Vine,C,21.34,21.34,-7.83,36.92,25,2000,208,Cayratia clematidea
woody,Liana,S,27.27,27.27,-7.83,36.92,25,2000,208,Celastrus subspicata
woody,Tree,S,47.73,47.73,-7.83,36.92,25,2000,208,Celtis paniculata
woody,Tree,S,38.15,38.15,-7.83,36.92,25,2000,208,Cinnamomum oliverii
woody,Tree,S,11.58,,-7.83,36.92,25,2000,208,Cinnamomum virens
woody,Liana,S,183.82,183.82,-7.83,36.92,25,2000,208,Cissus antarctica
woody,Liana,C,54.2,54.2,-7.83,36.92,25,2000,208,Cissus hypoglauca
woody,Liana,S,35.29,35.29,-7.83,36.92,25,2000,208,Cissus sterculifolia
woody,Tree,S,22.01,,-7.83,36.92,25,2000,208,Citrus australasica
woody,Tree,S,29.99,29.99,-7.83,36.92,25,2000,208,Claoxylon australe
woody,Tree,S,1.8,1.8,-7.83,36.92,25,2000,208,Cleistanthus cunninghamii
woody,Tree,S,81.96,81.96,-7.83,36.92,25,2000,208,Commersonia bartramia
woody,Shrub,S,51.93,51.93,-7.83,36.92,25,2000,208,Cordyline congesta
woody,Shrub,S,50.63,,-7.83,36.92,25,2000,208,Cordyline petiolaris
woody,Shrub,S,21.45,,-7.83,36.92,25,2000,208,Cordyline rubra
woody,Tree,S,88.98,88.98,-7.83,36.92,25,2000,208,Croton verreauxii
woody,Tree,S,92.32,92.32,-7.83,36.92,25,2000,208,Cryptocarya foetida
woody,Tree,S,122.56,122.56,-7.83,36.92,25,2000,208,Cryptocarya glaucescens
woody,Tree,S,94.46,94.46,-7.83,36.92,25,2000,208,Cryptocarya laevigata
woody,Tree,S,37.09,37.09,-7.83,36.92,25,2000,208,Cryptocarya microneura
woody,Tree,S,26.56,,-7.83,36.92,25,2000,208,Cryptocarya obovata
woody,Tree,S,21.6,21.6,-7.83,36.92,25,2000,208,Cryptocarya triplinervis var pubens
woody,Tree,S,22.79,,-7.83,36.92,25,2000,208,Cryptocarya triplinervis var triplinervis
woody,Tree,C,9.64,9.64,-7.83,36.92,25,2000,208,Cupaniopsis anacardioides
woody,Tree,C,20.72,20.72,-7.83,36.92,25,2000,208,Cupaniopsis flagelliformis var australis
woody,Tree,C,41.08,41.08,-7.83,36.92,25,2000,208,Cupaniopsis newmanii
woody,Tree,S,65.34,,-7.83,36.92,25,2000,208,Cyclophyllum longipetalum
woody,Tree,S,30.36,30.36,-7.83,36.92,25,2000,208,Daphnandra sp A (apatela)
woody,Tree,C,185.41,185.41,-7.83,36.92,25,2000,208,Davidsonia jerseyana
woody,Tree,S,17.39,17.39,-7.83,36.92,25,2000,208,Dendrocnide excelsa
woody,Tree,S,55.15,,-7.83,36.92,25,2000,208,Dendrocnide photinophylla
non-woody,Vine,S,29.45,29.45,-7.83,36.92,25,2000,208,Dioscorea transversa
woody,Tree,S,10,10,-7.83,36.92,25,2000,208,Diospyros fasciculosa
woody,Tree,S,1.71,,-4.78,38.45,23.4,1641,208,Diospyros pentamera
woody,Tree,C,1.63,,-4.78,38.45,23.4,1641,208,Diploglottis australis
non-woody,Fern,C,60.04,60.04,-4.78,38.45,23.4,1641,208,Doodia aspera
woody,Tree,S,53.91,53.91,-4.78,38.45,23.4,1641,208,Doryphora sassafras
woody,Tree,S,111.06,111.06,-4.78,38.45,23.4,1641,208,Duboisia myoporoides
woody,Tree,C,32.56,32.56,-4.78,38.45,23.4,1641,208,Dysoxylum fraserianum
woody,Tree,C,39.87,39.87,-4.78,38.45,23.4,1641,208,Dysoxylum mollissimum
woody,Tree,S,47.91,,-4.78,38.45,23.4,1641,208,Elaeocarpus grandis
woody,Tree,S,42.63,42.63,-4.78,38.45,23.4,1641,208,Elaeocarpus kirtonii
woody,Tree,S,24.67,24.67,-4.78,38.45,23.4,1641,208,Elaeocarpus obovatus
woody,Tree,S,46.45,46.45,-4.78,38.45,23.4,1641,208,Elaeodendron australe var australe
woody,Tree,C,22.17,,-4.78,38.45,23.4,1641,208,Elattostachys nervosa
woody,Liana,S,36.38,,-4.78,38.45,23.4,1641,208,Embellia australiana
woody,Tree,S,54.2,54.2,-4.78,38.45,23.4,1641,208,Emmenosperma alphitinioides
woody,Tree,S,73.13,73.13,-4.78,38.45,23.4,1641,208,Endiandra compressa
woody,Tree,S,22.75,22.75,-4.78,38.45,23.4,1641,208,Endiandra discolor
woody,Tree,S,37.49,,-4.78,38.45,23.4,1641,208,Endiandra floydii
woody,Tree,S,57.76,57.76,-4.78,38.45,23.4,1641,208,Endiandra globosa
woody,Tree,S,92.32,92.32,-4.78,38.45,23.4,1641,208,Endiandra hayesii
woody,Tree,S,8.04,8.04,-4.78,38.45,23.4,1641,208,Endiandra muelleri subsp muelleri
woody,Tree,S,0.08,,-4.78,38.45,23.4,1641,208,Endiandra pubens
woody,Shrub,S,18.47,18.47,-4.78,38.45,23.4,1641,208,Eupomatia bennettii
woody,Tree,S,18.47,18.47,-4.78,38.45,23.4,1641,208,Eupomatia laurina
woody,Tree,C,65.34,,-4.78,38.45,23.4,1641,208,Euroschuinus falcatus
woody,Tree,S,25.86,25.86,-4.78,38.45,23.4,1641,208,Exocarpus latifolius
woody,Tree,S,61.86,,-4.78,38.45,23.4,1641,208,Ficus fraseri
woody,Tree,S,29.45,29.45,-4.78,38.45,23.4,1641,208,Ficus macrophylla
woody,Tree,S,0.15,,-0.12,38.78,26.8,467,208,Ficus obliqua
woody,Tree,S,0.02,,-0.12,38.78,26.8,467,208,Ficus superba
woody,Tree,S,12.63,12.63,-0.12,38.78,26.8,467,208,Ficus watkinsiana
non-woody,Vine,S,0.2,,-0.12,38.78,26.8,467,208,Flagelleria indica
woody,Tree,C,8.51,,-0.12,38.78,26.8,467,208,Flindersia australis
woody,Tree,C,0.52,,-0.12,38.78,26.8,467,208,Flindersia bennettiana
woody,Tree,C,13.35,,-0.12,38.78,26.8,467,208,Flindersia schottiana
woody,Tree,C,0.98,,-0.12,38.78,26.8,467,208,Flindersia xanthoxyla
woody,Tree,S,11.52,,-0.12,38.78,26.8,467,208,Fontainea oraria
woody,Tree,C,0.9,,-0.12,38.78,26.8,467,208,Geissois benthamii
non-woody,Vine,S,3.06,,-0.12,38.78,26.8,467,208,Geitonoplesium cymosum
woody,Tree,S,23.22,,-0.12,38.78,26.8,467,208,Glochidion ferdinandii
woody,Tree,S,0.15,,-0.12,38.78,26.8,467,208,Glochidion sumatranum
woody,Tree,S,0.66,0.66,-0.12,38.78,26.8,467,208,Guilfoylia monostylis
woody,Tree,C,1.95,,-0.12,38.78,26.8,467,208,Guioa semiglauca
woody,Tree,S,0.37,,-0.12,38.78,26.8,467,208,Halfordia kendack
woody,Shrub,C,4.63,,-0.12,38.78,26.8,467,208,Harpullia alata
woody,Tree,C,0.27,0.27,-0.12,38.78,26.8,467,208,Harpullia pendula
woody,Tree,S,17.42,,9.67,21.33,26.6,974,208,Hedraianthera porphyropetala
woody,Tree,S,11.67,11.67,9.67,21.33,26.6,974,208,Helicia ferruginea
woody,Liana,S,6.34,,9.67,21.33,26.6,974,208,Hibbertia scandens
woody,Tree,S,6.72,6.72,9.67,21.33,26.6,974,208,Hibiscus tiliaceus
woody,Tree,S,43.59,43.59,9.67,21.33,26.6,974,208,Hicksbeachia pinnatifolia
woody,Tree,S,44.55,44.55,9.67,21.33,26.6,974,208,Hodgkinsonia ovatiflora
non-woody,Vine,S,39.32,39.32,9.67,21.33,26.6,974,208,Hoya australis (oligotricha)
woody,Tree,S,18.32,,9.67,21.33,26.6,974,208,Hymenosporum flavum
woody,Liana,S,3.97,3.97,9.67,21.33,26.6,974,208,Hypserpa decumbens
woody,Tree,S,26.58,26.58,9.67,21.33,26.6,974,208,Ixora beckleri
woody,Tree,C,19.47,19.47,9.67,21.33,26.6,974,208,Jagera pseudorhus
woody,Liana,S,8.74,8.74,9.67,21.33,26.6,974,208,Legnephora moorei
woody,Tree,S,30.85,,9.67,21.33,26.6,974,208,Lenwebbia prominens
woody,Tree,S,35.67,,9.67,21.33,26.6,974,208,Litsea australis
woody,Tree,S,10.72,10.72,9.67,21.33,26.6,974,208,Litsea reticulata
woody,Palm,C,23.65,23.65,9.67,21.33,26.6,974,208,Livistona australis
woody,Tree,S,21.68,21.68,9.67,21.33,26.6,974,208,Macadamia tetraphylla
woody,Tree,S,1.03,,9.67,21.33,26.6,974,208,Macaranga tanarius
woody,Liana,S,49.26,49.26,9.67,21.33,26.6,974,208,Maclura cochinchinensis
woody,Tree,S,107.65,107.65,9.67,21.33,26.6,974,208,Mallotus discolor
woody,Tree,S,69.65,69.65,9.67,21.33,26.6,974,208,Mallotus philippensis
woody,Liana,S,16.13,16.13,9.67,21.33,26.6,974,208,Marsdenia rostrata
woody,Tree,S,14.3,14.3,9.67,21.33,26.6,974,208,Medicosma cunninghamii
woody,Tree,S,9.5,9.5,9.67,21.33,26.6,974,208,Meiogyne stenopetala
woody,Tree,C,15.7,15.7,0.87,32.3,22.3,1054,208,Melicope elleryana
woody,Tree,C,1.54,,0.87,32.3,22.3,1054,208,Melicope micrococca
woody,Tree,C,71.61,71.61,0.87,32.3,22.3,1054,208,Melicope vitiflora
woody,Liana,S,33.57,33.57,0.87,32.3,22.3,1054,208,Melodinus australis
woody,Liana,S,30.35,30.35,0.87,32.3,22.3,1054,208,Melodorum leichhardtii
non-woody,Fern,C,34.07,34.07,0.87,32.3,22.3,1054,208,Microsorum scandens
woody,Tree,C,18.46,18.46,0.87,32.3,22.3,1054,208,Mischocarpus pyriformis
woody,Liana,S,11.95,11.95,0.87,32.3,22.3,1054,208,Morinda jasminoides
woody,Liana,C,13.41,13.41,0.87,32.3,22.3,1054,208,Mucuna gigantea
woody,Tree,S,8.16,8.16,0.87,32.3,22.3,1054,208,Neolitsea australiensis
woody,Tree,S,23.32,23.32,0.87,32.3,22.3,1054,208,Neolitsea dealbata
woody,Tree,S,13.05,13.05,0.87,32.3,22.3,1054,208,Niemeyera whitei
woody,Tree,S,12.15,,0.87,32.3,22.3,1054,208,Notelaea johnsonii
woody,Tree,S,35.89,35.89,0.87,32.3,22.3,1054,208,Notelaea longifolia
woody,Tree,S,36.79,,0.87,32.3,22.3,1054,208,Ochrosia moorei
woody,Tree,C,10,10,0.87,32.3,22.3,1054,208,Owenia cepiodora
woody,Liana,S,44.11,,0.85,24.3,25,1736,208,Palmeria scandens
woody,Liana,C,356.74,356.74,0.85,24.3,25,1736,208,Pandorea jasminoides
woody,Liana,S,68.52,,0.85,24.3,25,1736,208,Pararistolochia praevenosa
woody,Liana,S,96.09,,0.85,24.3,25,1736,208,Parsonsia fulva
woody,Liana,S,19.5,19.5,0.85,24.3,25,1736,208,Parsonsia rotata
woody,Liana,S,44.58,44.58,0.85,24.3,25,1736,208,Parsonsia straminae
woody,Tree,C,3.68,,0.85,24.3,25,1736,208,Pentaceras australe
woody,Shrub,S,58.93,,0.85,24.3,25,1736,208,Pilidiostigma glabrum
woody,Liana,S,26.12,,0.85,24.3,25,1736,208,Piper novae-hollandiae
woody,Shrub,S,36.55,,0.85,24.3,25,1736,208,Pittosporum multiflorum
woody,Shrub,S,60.79,60.79,0.85,24.3,25,1736,208,Pittosporum revolutum
woody,Tree,S,61.39,61.39,0.85,24.3,25,1736,208,Pittosporum undulatum
non-woody,Fern,S,86.67,86.67,0.85,24.3,25,1736,208,Platycerium bifurcatum
woody,Tree,S,23.26,23.26,0.85,24.3,25,1736,208,Podocarpus elatus
woody,Tree,S,83.38,,0.85,24.3,25,1736,208,Polyalthia nitidissima
woody,Tree,S,40.25,40.25,0.85,24.3,25,1736,208,Polyosma cunninghamii
woody,Tree,C,110.5,110.5,0.85,24.3,25,1736,208,Polyscias elegans
woody,Tree,S,36.03,36.03,0.85,24.3,25,1736,208,Pouteria australis
woody,Tree,S,8.1,,0.85,24.3,25,1736,208,Pouteria chartacea
woody,Tree,S,76.44,,0.85,24.3,25,1736,208,Pouteria poulmaniana
woody,Tree,S,120.44,,0.85,24.3,25,1736,208,Pouteria queenslandica
woody,Tree,C,55.45,55.45,0.85,24.3,25,1736,208,Pseudoweinmannia lachnocarpa
woody,Shrub,S,42.14,42.14,0.85,24.3,25,1736,208,Psychotria loniceroides
woody,Tree,S,135.88,135.88,0.85,24.3,25,1736,208,Randia moorei
woody,Shrub,S,80.18,80.18,0.85,24.3,25,1736,208,Rapanea subsessilis
woody,Tree,S,93.06,93.06,0.85,24.3,25,1736,208,Rapanea variabilis
woody,Tree,S,77.42,77.42,0.85,24.3,25,1736,208,Rhodamnia argentea
woody,Shrub,S,12.76,,0.85,24.3,25,1736,208,Rhodamnia maideniana
woody,Tree,S,77.74,,0.85,24.3,25,1736,208,Rhodomyrtus psidoides
woody,Liana,S,56.71,,0.85,24.3,25,1736,208,Ripogonum album
woody,Liana,S,22.78,22.78,0.85,24.3,25,1736,208,Ripogonum discolor
woody,Liana,S,43.74,43.74,0.85,24.3,25,1736,208,Ripogonum elseyanum
woody,Tree,S,1.6,,0.85,24.3,25,1736,208,Sarcomelicope simplicifolia
woody,Tree,C,35.6,35.6,0.85,24.3,25,1736,208,Sarcopteryx stipata
woody,Tree,S,42.33,42.33,0.85,24.3,25,1736,208,Sloanea australis
woody,Tree,S,39.3,39.3,0.85,24.3,25,1736,208,Sloanea woollsii
non-woody,Vine,S,50.35,50.35,0.85,24.3,25,1736,208,Smilax australis
woody,Tree,S,9.78,,0.85,24.3,25,1736,208,Stenocarpus salignus
woody,Tree,S,137.25,137.25,0.85,24.3,25,1736,208,Stenocarpus sinuatus
non-woody,Vine,S,92.64,92.64,0.85,24.3,25,1736,208,Stephania japonica
woody,Tree,S,43.54,43.54,0.85,24.3,25,1736,208,Sterculia quadrifida
woody,Tree,S,59.28,59.28,0.85,24.3,25,1736,208,Streblus brunonianus
woody,Liana,S,48.03,48.03,0.85,24.3,25,1736,208,Streptothamnus moorei
woody,Tree,S,110.99,110.99,0.85,24.3,25,1736,208,Symplocos baeuerlenii
woody,Tree,S,81.46,81.46,0.85,24.3,25,1736,208,Symplocos thwaitesii
woody,Tree,C,73.89,73.89,0.85,24.3,25,1736,208,Synoum glandulosum
woody,Tree,S,44.71,44.71,0.85,24.3,25,1736,208,Syzygium corynanthum
woody,Tree,S,13.32,,0.85,24.3,25,1736,208,Syzygium crebrinerve
woody,Tree,S,44.11,,2.72,25.73,24,1771,208,Syzygium francisii
woody,Tree,S,37.66,37.66,2.72,25.73,24,1771,208,Syzygium hodgkinsoniae
woody,Tree,S,44.81,44.81,2.72,25.73,24,1771,208,Syzygium luehmanii
woody,Tree,S,53.3,53.3,2.72,25.73,24,1771,208,Syzygium moorei
woody,Tree,S,164.12,164.12,2.72,25.73,24,1771,208,Syzygium oleosum
woody,Shrub,S,58.47,58.47,2.72,25.73,24,1771,208,Tabernaemontana pandacaqui
woody,Liana,C,96.71,96.71,2.72,25.73,24,1771,208,Tetrastigma nitens
woody,Liana,S,56,56,2.72,25.73,24,1771,208,Thozetia racemosa
woody,Liana,S,89.17,,2.72,25.73,24,1771,208,Tinospora tinosporoides
woody,Tree,C,110.5,110.5,2.72,25.73,24,1771,208,Toechima dassyrache
woody,Tree,C,163.63,,2.72,25.73,24,1771,208,Toona ciliata
woody,Shrub,S,55.45,55.45,2.72,25.73,24,1771,208,Triunia youngiana
woody,Liana,S,53.29,53.29,2.72,25.73,24,1771,208,Trophis scandens
woody,Shrub,S,27.94,,2.72,25.73,24,1771,208,Wikstroemia indica
woody,Tree,S,39.64,39.64,2.72,25.73,24,1771,208,Wilkiea austroqueenslandica
woody,Shrub,S,127.01,127.01,2.72,25.73,24,1771,208,Wilkiea huegeliana
woody,Tree,S,77.42,77.42,2.72,25.73,24,1771,208,Wilkiea macrophylla
woody,Tree,S,77.74,,2.72,25.73,24,1771,208,Xylosma terrae-reginae
woody,Tree,C,22.78,22.78,2.72,25.73,24,1771,208,Zanthoxylum brachyacanthum
woody,Shrub,S,50.35,50.35,2.72,25.73,24,1771,209,Abrophyllum ornans
woody,Tree,S,59.28,59.28,2.72,25.73,24,1771,209,Acacia orites
woody,Tree,S,112.87,112.87,2.72,25.73,24,1771,209,Acmena hemilampra
woody,Tree,S,40.99,,2.72,25.73,24,1771,209,Acmena smithii
woody,Tree,C,95.63,95.63,2.72,25.73,24,1771,209,Acradenia euodiiformis
woody,Tree,S,35.51,,6.12,-0.83,26.5,1546,209,Acronychia baeuerleniii
woody,Tree,C,47.48,47.48,6.12,-0.83,26.5,1546,209,Acronychia pubescens
woody,Tree,C,81.02,,6.12,-0.83,26.5,1546,209,Acronychia suberosa
woody,Tree,S,41.02,41.02,6.12,-0.83,26.5,1546,209,Acronychia wilcoxiana
woody,Shrub,S,68.52,,6.12,-0.83,26.5,1546,209,Acrotriche aggregata
woody,Shrub,S,89.66,89.66,6.12,-0.83,26.5,1546,209,Actephila lindleyi
woody,Tree,C,37.66,37.66,6.12,-0.83,26.5,1546,209,Akania bidwillii
woody,Tree,S,183.48,183.48,6.12,-0.83,26.5,1546,209,Alangium villosum
woody,Tree,S,46.9,46.9,6.12,-0.83,26.5,1546,209,Alphitonia excelsa
non-woody,Herb,S,15.42,,6.12,-0.83,26.5,1546,209,Alpinia arundelliana
woody,Shrub,S,35.96,,6.12,-0.83,26.5,1546,209,Alyxia ruscifolia
woody,Shrub,S,107.75,107.75,6.12,-0.83,26.5,1546,209,Amyema congener
woody,Tree,S,35.81,35.81,6.12,-0.83,26.5,1546,209,Anopterus macleayanus
woody,Tree,S,21.11,,6.12,-0.83,26.5,1546,209,Araucaria cunninghamii
woody,Tree,C,60.44,60.44,6.12,-0.83,26.5,1546,209,Archidendron grandiflorum
woody,Tree,C,142.42,,6.12,-0.83,26.5,1546,209,Archidendron muellerianum
woody,Tree,S,61.01,61.01,6.12,-0.83,26.5,1546,209,Archirhodomyrtus beckleri
woody,Palm,C,42.14,42.14,6.12,-0.83,26.5,1546,209,Archontophoenix cunninghamiana
non-woody,Fern,C,80.18,80.18,6.12,-0.83,26.5,1546,209,Arthropteris beckleri
non-woody,Fern,C,38.48,38.48,6.12,-0.83,26.5,1546,209,Arthropteris tenella
non-woody,Fern,S,93.06,93.06,6.12,-0.83,26.5,1546,209,Asplenium australasicum
non-woody,Fern,C,60.9,60.9,6.12,-0.83,26.5,1546,209,Asplenium polyodon
woody,Tree,S,70.43,70.43,6.12,-0.83,26.5,1546,209,Atractocarpus benthamianus
woody,Tree,S,36.02,36.02,6.12,-0.83,26.5,1546,209,Austrobuxus swainiii
woody,Liana,C,66.15,66.15,6.12,-0.83,26.5,1546,209,Austrosteenisia glabristyla
woody,Tree,S,51.77,51.77,6.12,-0.83,26.5,1546,209,Baloghia inophylla
woody,Tree,S,42.88,42.88,6.12,-0.83,26.5,1546,209,Beilschmedia elliptica
woody,Tree,S,120.25,120.25,6.12,-0.83,26.5,1546,209,Beilschmedia obtusifolia
woody,Liana,S,55.14,55.14,6.12,-0.83,26.5,1546,209,Billardiera scandens
non-woody,Fern,C,137.25,137.25,6.12,-0.83,26.5,1546,209,Blechnum cartilagineum
non-woody,Fern,C,60.84,60.84,6.12,-0.83,26.5,1546,209,Blechnum patersonii
non-woody,Fern,C,131.02,131.02,6.12,-0.83,26.5,1546,209,Blechnum wattsii
woody,Tree,S,48.03,48.03,6.12,-0.83,26.5,1546,209,Brachychiton acerifolius
non-woody,Herb,S,63.06,,6.12,-0.83,26.5,1546,209,Bulbophyllum exiguum
non-woody,Herb,S,34,,6.12,-0.83,26.5,1546,209,Bulbophyllum shepherdii
woody,Liana,C,53.35,,-0.17,11.58,23.5,1652,209,Caesalpinia scortechinii
woody,Palm,C,28.32,,-0.17,11.58,23.5,1652,209,Calamus muelleri
non-woody,Herb,S,91.57,,-0.17,11.58,23.5,1652,209,Calanthe triplicata
woody,Tree,C,21.91,,-0.17,11.58,23.5,1652,209,Caldcluvia paniculosa
woody,Liana,C,37.31,,-0.17,11.58,23.5,1652,209,Callerya megasperma
woody,Tree,S,97.61,97.61,-0.17,11.58,23.5,1652,209,Callicoma serratifolia
woody,Tree,C,41.79,41.79,-0.17,11.58,23.5,1652,209,Canarium australasicum
woody,Liana,S,94.7,94.7,-0.17,11.58,23.5,1652,209,Carronia multisepala
woody,Shrub,S,3.68,,-0.17,11.58,23.5,1652,209,Cassinia species C
woody,Tree,C,103.59,103.59,-0.17,11.58,23.5,1652,209,Castanospermum australe
woody,Liana,S,40.72,,-0.17,11.58,23.5,1652,209,Celastrus subspicata
woody,Liana,C,35.96,,-0.17,11.58,23.5,1652,209,Cephalaralia cephalobotrys
woody,Tree,S,43.42,,-0.17,11.58,23.5,1652,209,Ceratopetalum apetalum
woody,Tree,S,5.43,,-0.17,11.58,23.5,1652,209,Cinnamomum oliverii
woody,Liana,C,36.55,,-0.17,11.58,23.5,1652,209,Cissus hypoglauca
woody,Tree,S,14.11,,-0.17,11.58,23.5,1652,209,Citronella moorei
woody,Shrub,S,127.92,127.92,-0.17,11.58,23.5,1652,209,Cordyline petiolaris
woody,Shrub,S,49.29,49.29,-0.17,11.58,23.5,1652,209,Cordyline rubra
woody,Shrub,S,38.23,38.23,-0.17,11.58,23.5,1652,209,Corokia whiteana
woody,Tree,S,37.12,37.12,-0.17,11.58,23.5,1652,209,Cryptocarya glaucescens
woody,Shrub,S,83.38,,-0.17,11.58,23.5,1652,209,Cryptocarya meisneriana
woody,Tree,S,70.16,70.16,-0.17,11.58,23.5,1652,209,Cryptocarya microneura
woody,Tree,S,17.39,,-0.17,11.58,23.5,1652,209,Cryptocarya rigida
woody,Tree,S,59.4,,-0.17,11.58,23.5,1652,209,Cuttsia viburnea
non-woody,Fern,C,158.01,158.01,-0.17,11.58,23.5,1652,209,Cyathea australis
non-woody,Fern,C,30.66,30.66,-0.17,11.58,23.5,1652,209,Cyathea leichhardtiana
woody,Tree,S,163.63,,-0.17,11.58,23.5,1652,209,Cyclophyllum longipetalum
woody,Tree,S,41.85,,-0.17,11.58,23.5,1652,209,Daphnandra sp McPherson Range
woody,Tree,S,61.01,61.01,-0.17,11.58,23.5,1652,209,Daphnandra tenuipes
non-woody,Fern,C,1.07,,-0.17,11.58,23.5,1652,209,Davallia pyxidata
woody,Tree,S,201.39,201.39,-0.17,11.58,23.5,1652,209,Decaspermum humile
non-woody,Epi,S,84.3,84.3,-0.17,11.58,23.5,1652,209,Dendrobium aemulum
non-woody,Epi,S,46.12,46.12,-0.17,11.58,23.5,1652,209,Dendrobium gracilicaule
non-woody,Epi,S,40.13,40.13,-0.17,11.58,23.5,1652,209,Dendrobium linguiforme
non-woody,Epi,S,48.54,48.54,-0.17,11.58,23.5,1652,209,Dendrobium monophyllum
non-woody,Epi,S,153.29,153.29,-0.17,11.58,23.5,1652,209,Dendrobium teretifolium
non-woody,Epi,S,30.74,,-0.17,11.58,23.5,1652,209,Dendropthoe vitellina
woody,Tree,S,30.61,30.61,-0.17,11.58,23.5,1652,209,Denhamia celastroides
non-woody,Fern,C,51.58,,-0.17,11.58,23.5,1652,209,Dicksonia youngiae
non-woody,Vine,S,242.71,242.71,-0.17,11.58,23.5,1652,209,Dioscorea transversa
woody,Tree,S,35.6,35.6,-0.17,11.58,23.5,1652,209,Diospyros pentamera
woody,Tree,S,42.33,42.33,-0.17,11.58,23.5,1652,209,Doryphora sassafras
non-woody,Herb,S,45,45,-0.17,11.58,23.5,1652,209,Drymophila moorei
woody,Tree,S,34.14,34.14,-0.17,11.58,23.5,1652,209,Duboisia myoporoides
woody,Liana,S,57.75,,-0.17,11.58,23.5,1652,209,Echinostephia aculeata
woody,Tree,S,91.02,91.02,-0.17,11.58,23.5,1652,209,Ehretia acuminata
woody,Tree,S,2.25,,-0.17,11.58,23.5,1652,209,Eidothea hardeniana
woody,Tree,S,84.31,84.31,-0.17,11.58,23.5,1652,209,Elaeocarpus eumundi
woody,Tree,S,33.63,,-0.17,11.58,23.5,1652,209,Elaeocarpus kirtonii
woody,Tree,S,23.9,23.9,-0.17,11.58,23.5,1652,209,Elaeocarpus sp Rocky Creek
woody,Tree,S,56.54,56.54,-0.17,11.58,23.5,1652,209,Elaocarpus reticulatus
woody,Liana,S,60.46,60.46,-0.17,11.58,23.5,1652,209,Embelia australiana
woody,Tree,S,81.46,81.46,-0.17,11.58,23.5,1652,209,Endiandra discolor
woody,Tree,S,119.42,119.42,-0.17,11.58,23.5,1652,209,Endiandra globosa
